event-id,visible,timestamp,location-long,location-lat,lat-median,long-median,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
34123376866,true,2016-12-20 17:25:52.000,14.54,-5.62,-5.85,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376867,true,2016-12-21 04:33:17.000,14.52,-5.6,-5.85,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376868,true,2016-12-21 17:32:05.000,14.4,-5.56,-5.4,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376869,true,2016-12-22 04:40:21.000,14.32,-5.47,-5.4,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376870,true,2016-12-22 17:27:07.000,14.32,-5.51,-5.4,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376871,true,2016-12-23 04:43:26.000,14.33,-5.57,-5.4,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376872,true,2016-12-23 17:34:32.000,14.33,-5.63,-5.85,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376873,true,2016-12-24 04:37:04.000,14.32,-5.67,-5.85,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376874,true,2016-12-24 17:35:42.000,14.32,-5.7,-5.85,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376875,true,2016-12-25 04:39:35.000,14.35,-5.71,-5.85,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376876,true,2016-12-25 17:37:35.000,14.34,-5.69,-5.85,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376877,true,2016-12-26 04:39:35.000,14.36,-5.61,-5.4,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376878,true,2016-12-27 04:41:04.000,14.36,-5.56,-5.4,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376879,true,2016-12-27 17:36:00.000,14.37,-5.54,-5.4,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376880,true,2016-12-28 04:41:04.000,14.37,-5.52,-5.4,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376881,true,2016-12-28 17:28:26.000,14.38,-5.48,-5.4,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376882,true,2016-12-29 04:41:42.000,14.4,-5.38,-5.4,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376883,true,2016-12-29 17:29:25.000,14.43,-5.33,-5.4,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376884,true,2016-12-30 04:38:03.000,14.45,-5.23,-5.4,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376885,true,2016-12-30 17:26:41.000,14.46,-5.0,-4.95,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376886,true,2016-12-31 04:45:29.000,14.45,-4.93,-4.95,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376887,true,2016-12-31 17:35:06.000,14.44,-4.89,-4.95,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376888,true,2017-01-01 04:41:45.000,14.42,-4.89,-4.95,14.45,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376889,true,2017-01-01 17:24:54.000,13.8,-3.83,-4.5,14.4,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376890,true,2017-01-02 17:34:12.000,13.35,-3.16,-3.15,13.98,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376891,true,2017-01-03 04:46:00.000,11.97,-1.93,-1.35,11.25,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376892,true,2017-01-03 17:30:11.000,11.68,-1.66,-1.35,11.25,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376893,true,2017-01-04 04:52:39.000,11.51,-1.46,-1.35,11.25,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376894,true,2017-01-05 04:47:55.000,11.62,-1.53,-1.35,11.25,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376895,true,2017-01-06 04:52:44.000,11.79,-1.64,-1.35,11.25,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376896,true,2017-01-06 17:29:08.000,13.14,-2.4,-2.25,13.52,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376897,true,2017-01-07 04:47:45.000,14.38,-3.09,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376898,true,2017-01-07 17:31:35.000,14.44,-3.13,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376899,true,2017-01-08 04:54:27.000,14.45,-3.23,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376900,true,2017-01-08 17:31:57.000,14.39,-3.28,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376901,true,2017-01-09 04:59:17.000,14.36,-3.29,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376902,true,2017-01-09 17:39:30.000,14.32,-3.34,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376903,true,2017-01-10 04:57:13.000,14.31,-3.36,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376904,true,2017-01-10 17:39:22.000,14.3,-3.37,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376905,true,2017-01-11 04:51:13.000,14.34,-3.32,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376906,true,2017-01-11 17:39:30.000,14.4,-3.25,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376907,true,2017-01-12 05:01:02.000,14.43,-3.23,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376908,true,2017-01-12 17:36:09.000,14.51,-3.2,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376909,true,2017-01-13 04:46:53.000,14.56,-3.19,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376910,true,2017-01-13 17:37:16.000,14.58,-3.18,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376911,true,2017-01-14 04:45:50.000,14.59,-3.18,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376912,true,2017-01-14 17:39:50.000,14.6,-3.18,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376913,true,2017-01-15 04:45:10.000,14.59,-3.19,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376914,true,2017-01-15 17:41:54.000,14.59,-3.22,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376915,true,2017-01-16 04:46:34.000,14.6,-3.23,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376916,true,2017-01-16 17:37:00.000,14.6,-3.28,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376917,true,2017-01-17 04:45:51.000,14.59,-3.35,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376918,true,2017-01-17 17:33:38.000,14.6,-3.39,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376919,true,2017-01-18 04:48:57.000,14.61,-3.47,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376920,true,2017-01-18 17:30:14.000,14.61,-3.49,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376921,true,2017-01-19 04:48:25.000,14.62,-3.53,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376922,true,2017-01-19 17:34:25.000,14.64,-3.52,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376923,true,2017-01-20 04:49:09.000,14.64,-3.53,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376924,true,2017-01-20 17:36:16.000,14.63,-3.52,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376925,true,2017-01-21 04:51:56.000,14.63,-3.54,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376926,true,2017-01-21 17:37:06.000,14.62,-3.54,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376927,true,2017-01-22 04:56:49.000,14.61,-3.55,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376928,true,2017-01-22 17:39:27.000,14.59,-3.57,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376929,true,2017-01-23 04:55:39.000,14.59,-3.58,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376930,true,2017-01-23 17:42:05.000,14.58,-3.59,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376931,true,2017-01-24 04:49:54.000,14.58,-3.61,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376932,true,2017-01-24 17:42:38.000,14.58,-3.62,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376933,true,2017-01-25 04:53:22.000,14.58,-3.62,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376934,true,2017-01-25 17:44:18.000,14.57,-3.63,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376935,true,2017-01-26 04:48:18.000,14.57,-3.65,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376936,true,2017-01-26 17:44:08.000,14.57,-3.67,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376937,true,2017-01-27 04:53:09.000,14.57,-3.66,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376938,true,2017-01-27 17:38:47.000,14.57,-3.69,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376939,true,2017-01-28 04:51:29.000,14.57,-3.71,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376940,true,2017-01-28 17:41:49.000,14.58,-3.74,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376941,true,2017-01-29 04:55:20.000,14.58,-3.77,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376942,true,2017-01-29 17:45:30.000,14.57,-3.78,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376943,true,2017-01-30 04:49:00.000,14.58,-3.77,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376944,true,2017-01-30 17:38:30.000,14.58,-3.77,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376945,true,2017-01-31 04:55:36.000,14.57,-3.77,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376946,true,2017-01-31 17:40:30.000,14.55,-3.79,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376947,true,2017-02-01 04:59:56.000,14.54,-3.78,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376948,true,2017-02-01 17:42:40.000,14.52,-3.77,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376949,true,2017-02-02 04:55:31.000,14.49,-3.78,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376950,true,2017-02-02 17:39:28.000,14.47,-3.77,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376951,true,2017-02-03 04:50:39.000,14.45,-3.76,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376952,true,2017-02-03 17:43:26.000,14.42,-3.75,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376953,true,2017-02-04 04:52:52.000,14.4,-3.69,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376954,true,2017-02-04 17:43:55.000,14.38,-3.66,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376955,true,2017-02-05 05:00:36.000,14.34,-3.63,-3.6,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376956,true,2017-02-05 17:43:43.000,14.29,-3.62,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376957,true,2017-02-06 04:59:03.000,14.29,-3.6,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376958,true,2017-02-06 17:40:58.000,14.3,-3.58,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376959,true,2017-02-07 04:59:16.000,14.3,-3.58,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376960,true,2017-02-07 17:40:47.000,14.29,-3.56,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376961,true,2017-02-08 04:55:22.000,14.28,-3.55,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376962,true,2017-02-08 17:41:54.000,14.26,-3.53,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376963,true,2017-02-09 04:57:09.000,14.23,-3.48,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376964,true,2017-02-09 17:41:04.000,14.19,-3.47,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376965,true,2017-02-10 04:56:47.000,14.17,-3.42,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376966,true,2017-02-10 17:34:35.000,14.2,-3.43,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376967,true,2017-02-11 04:59:21.000,14.23,-3.44,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376968,true,2017-02-11 17:41:15.000,14.25,-3.44,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376969,true,2017-02-12 04:56:08.000,14.27,-3.46,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376970,true,2017-02-12 17:33:09.000,14.3,-3.45,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376971,true,2017-02-13 04:56:21.000,14.31,-3.48,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376972,true,2017-02-13 17:39:49.000,14.3,-3.5,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376973,true,2017-02-14 04:55:16.000,14.3,-3.5,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376974,true,2017-02-14 17:38:33.000,14.29,-3.47,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376975,true,2017-02-15 04:57:28.000,14.28,-3.44,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376976,true,2017-02-15 17:35:57.000,14.26,-3.37,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376977,true,2017-02-16 04:57:17.000,14.25,-3.34,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376978,true,2017-02-16 17:40:13.000,14.22,-3.31,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376979,true,2017-02-17 05:03:04.000,14.25,-3.25,-3.6,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376980,true,2017-02-17 17:38:38.000,14.5,-3.15,-3.15,14.42,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376981,true,2017-02-18 04:59:38.000,14.76,-3.04,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376982,true,2017-02-18 17:36:58.000,14.98,-2.95,-3.15,14.44,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
34123376983,true,2017-02-19 04:57:02.000,15.44,-2.76,-3.15,14.47,"solar-geolocator","Hirundo rustica","V4221037","9AK1947","Barn swallows breeding in Kraghede"
